NOM_USUEL,AAAAMMJJHH,RR1,T,U
TOULOUSE-BLAGNAC,2024082120,0,22,44
TOULOUSE-BLAGNAC,2024082121,0,21.2,47
TOULOUSE-BLAGNAC,2024082122,0,17.9,72
TOULOUSE-BLAGNAC,2024082123,0,16.6,82
TOULOUSE-BLAGNAC,2024082200,0,16.3,86
TOULOUSE-BLAGNAC,2024082201,0,15.7,90
TOULOUSE-BLAGNAC,2024082202,0,15,92
TOULOUSE-BLAGNAC,2024082203,0,14.7,94
TOULOUSE-BLAGNAC,2024082204,0,14.2,94
TOULOUSE-BLAGNAC,2024082205,0,14,96
TOULOUSE-BLAGNAC,2024082206,0.2,14.6,96
TOULOUSE-BLAGNAC,2024082207,0,16.5,89
TOULOUSE-BLAGNAC,2024082208,0,19.6,76
TOULOUSE-BLAGNAC,2024082209,0,22.5,58
TOULOUSE-BLAGNAC,2024082210,0,25,46
TOULOUSE-BLAGNAC,2024082211,0,26.5,42
TOULOUSE-BLAGNAC,2024082212,0,27.9,38
TOULOUSE-BLAGNAC,2024082213,0,29.1,33
TOULOUSE-BLAGNAC,2024082214,0,30.4,32
TOULOUSE-BLAGNAC,2024082215,0,30.5,31
TOULOUSE-BLAGNAC,2024082216,0,30.1,32
TOULOUSE-BLAGNAC,2024082217,0,30.3,34
TOULOUSE-BLAGNAC,2024082218,0,29,35
TOULOUSE-BLAGNAC,2024082219,0,27.6,36
TOULOUSE-BLAGNAC,2024082220,0,26.2,42
TOULOUSE-BLAGNAC,2024082221,0,25,45
TOULOUSE-BLAGNAC,2024082222,0,22.9,61
TOULOUSE-BLAGNAC,2024082223,0,21.8,71
TOULOUSE-BLAGNAC,2024082300,0,20.7,76
TOULOUSE-BLAGNAC,2024082301,0,19.7,80
TOULOUSE-BLAGNAC,2024082302,0,18.8,84
TOULOUSE-BLAGNAC,2024082303,0,18.2,86
TOULOUSE-BLAGNAC,2024082304,0,17.6,89
TOULOUSE-BLAGNAC,2024082305,0,17.1,90
TOULOUSE-BLAGNAC,2024082306,0,17.9,86
TOULOUSE-BLAGNAC,2024082307,0,19,81
TOULOUSE-BLAGNAC,2024082308,0,19.3,80
TOULOUSE-BLAGNAC,2024082309,0,20.3,76
TOULOUSE-BLAGNAC,2024082310,0,21.4,71
TOULOUSE-BLAGNAC,2024082311,0,23,67
TOULOUSE-BLAGNAC,2024082312,0,23.6,62
TOULOUSE-BLAGNAC,2024082313,0,25.2,58
TOULOUSE-BLAGNAC,2024082314,0,26.4,55
TOULOUSE-BLAGNAC,2024082315,0,27.8,49
TOULOUSE-BLAGNAC,2024082316,0,28.2,46
TOULOUSE-BLAGNAC,2024082317,0,27.7,49
TOULOUSE-BLAGNAC,2024082318,0,27.3,49
TOULOUSE-BLAGNAC,2024082319,0,24.8,60
TOULOUSE-BLAGNAC,2024082320,0,24,64
TOULOUSE-BLAGNAC,2024082321,0,23.2,68
TOULOUSE-BLAGNAC,2024082322,0,23.5,64
TOULOUSE-BLAGNAC,2024082323,0,21.5,74
TOULOUSE-BLAGNAC,2024082400,0,20.2,82
TOULOUSE-BLAGNAC,2024082401,0,20.4,81
TOULOUSE-BLAGNAC,2024082402,0,19.9,84
TOULOUSE-BLAGNAC,2024082403,0,20.3,78
TOULOUSE-BLAGNAC,2024082404,0,20,74
TOULOUSE-BLAGNAC,2024082405,0,20.8,75
TOULOUSE-BLAGNAC,2024082406,0,22.1,84
